Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
2010,FEB,STATE,13,7,TOTAL,"353,000,000"
2010,FEB,STATE,15,7,TOTAL,"5,000,000"
2010,FEB,STATE,17,7,TOTAL,"98,000,000"
2010,FEB,STATE,18,7,TOTAL,"498,000,000"
2010,FEB,STATE,19,7,TOTAL,"1,108,000,000"
2010,FEB,STATE,23,7,TOTAL,"79,000,000"
2010,FEB,STATE,24,7,TOTAL,"49,000,000"
2010,FEB,STATE,26,7,TOTAL,"233,000,000"
2010,FEB,STATE,27,7,TOTAL,"220,000,000"
2010,FEB,STATE,28,7,TOTAL,"111,000,000"
2010,FEB,STATE,29,7,TOTAL,"153,000,000"
2010,FEB,STATE,31,7,TOTAL,"205,000,000"
2010,FEB,STATE,36,7,TOTAL,"89,000,000"
2010,FEB,STATE,37,7,TOTAL,"249,000,000"
2010,FEB,STATE,39,7,TOTAL,"562,000,000"
2010,FEB,STATE,41,7,TOTAL,"59,000,000"
2010,FEB,STATE,,7,TOTAL,"402,000,000"
2010,FEB,STATE,42,7,TOTAL,"586,000,000"
2010,FEB,STATE,45,7,TOTAL,"84,000,000"
2010,FEB,STATE,46,7,TOTAL,"52,000,000"
2010,FEB,STATE,48,7,TOTAL,"367,000,000"
2010,FEB,STATE,49,7,TOTAL,"67,000,000"
2010,FEB,STATE,51,7,TOTAL,"54,000,000"
2010,FEB,STATE,53,7,TOTAL,"132,000,000"
2010,FEB,STATE,55,7,TOTAL,"97,000,000"
2010,JAN,STATE,1,7,TOTAL,"182,000,000"
2010,JAN,STATE,5,7,TOTAL,"249,000,000"
2010,JAN,STATE,6,7,TOTAL,"439,000,000"
2010,JAN,STATE,8,7,TOTAL,"90,000,000"
2010,JAN,STATE,9,7,TOTAL,"60,000,000"
2010,JAN,STATE,12,7,TOTAL,"227,000,000"
2010,JAN,STATE,13,7,TOTAL,"389,000,000"
2010,JAN,STATE,15,7,TOTAL,"6,000,000"
2010,JAN,STATE,17,7,TOTAL,"111,000,000"
2010,JAN,STATE,18,7,TOTAL,"551,000,000"
2010,JAN,STATE,19,7,TOTAL,"1,240,000,000"
2010,JAN,STATE,23,7,TOTAL,"86,000,000"
2010,JAN,STATE,24,7,TOTAL,"53,000,000"
2010,JAN,STATE,26,7,TOTAL,"254,000,000"
2010,JAN,STATE,27,7,TOTAL,"242,000,000"
2010,JAN,STATE,28,7,TOTAL,"122,000,000"
2010,JAN,STATE,29,7,TOTAL,"169,000,000"
2010,JAN,STATE,31,7,TOTAL,"231,000,000"
2010,JAN,STATE,36,7,TOTAL,"98,000,000"
2010,JAN,STATE,37,7,TOTAL,"277,000,000"
2010,JAN,STATE,39,7,TOTAL,"627,000,000"
2010,JAN,STATE,41,7,TOTAL,"59,000,000"
2010,JAN,STATE,,7,TOTAL,"446,000,000"
2010,JAN,STATE,42,7,TOTAL,"586,000,000"
2010,JAN,STATE,45,7,TOTAL,"94,000,000"
2010,JAN,STATE,46,7,TOTAL,"59,000,000"
2010,JAN,STATE,48,7,TOTAL,"412,000,000"
2010,JAN,STATE,49,7,TOTAL,"77,000,000"
2010,JAN,STATE,51,7,TOTAL,"58,000,000"
2010,JAN,STATE,53,7,TOTAL,"147,000,000"
2010,JAN,STATE,55,7,TOTAL,"113,000,000"
2010,JUL,STATE,1,7,TOTAL,"187,000,000"
2010,JUL,STATE,5,7,TOTAL,"253,000,000"
2010,JUL,STATE,6,7,TOTAL,"444,000,000"
2010,JUL,STATE,8,7,TOTAL,"90,000,000"
2010,JUL,STATE,9,7,TOTAL,"59,000,000"
2010,JUL,STATE,12,7,TOTAL,"211,000,000"
2010,JUL,STATE,13,7,TOTAL,"363,000,000"
2010,JUL,STATE,15,7,TOTAL,"6,000,000"
2010,JUL,STATE,17,7,TOTAL,"106,000,000"
2010,JUL,STATE,18,7,TOTAL,"550,000,000"
2010,JUL,STATE,19,7,TOTAL,"1,254,000,000"
2010,JUL,STATE,23,7,TOTAL,"88,000,000"
2010,JUL,STATE,24,7,TOTAL,"53,000,000"
2010,JUL,STATE,26,7,TOTAL,"257,000,000"
2010,JUL,STATE,27,7,TOTAL,"242,000,000"
2010,JUL,STATE,28,7,TOTAL,"128,000,000"
2010,JUL,STATE,29,7,TOTAL,"172,000,000"
2010,JUL,STATE,31,7,TOTAL,"236,000,000"
2010,JUL,STATE,36,7,TOTAL,"99,000,000"
2010,JUL,STATE,37,7,TOTAL,"281,000,000"
2010,JUL,STATE,39,7,TOTAL,"640,000,000"
2010,JUL,STATE,41,7,TOTAL,"62,000,000"
2010,JUL,STATE,,7,TOTAL,"440,000,000"
2010,JUL,STATE,42,7,TOTAL,"600,000,000"
2010,JUL,STATE,45,7,TOTAL,"88,000,000"
2010,JUL,STATE,46,7,TOTAL,"57,000,000"
2010,JUL,STATE,48,7,TOTAL,"392,000,000"
2010,JUL,STATE,49,7,TOTAL,"78,000,000"
2010,JUL,STATE,51,7,TOTAL,"61,000,000"
2010,JUL,STATE,53,7,TOTAL,"151,000,000"
2010,JUL,STATE,55,7,TOTAL,"108,000,000"
2010,JUN,STATE,1,7,TOTAL,"183,000,000"
2010,JUN,STATE,5,7,TOTAL,"240,000,000"
2010,JUN,STATE,6,7,TOTAL,"433,000,000"
2010,JUN,STATE,8,7,TOTAL,"85,000,000"
2010,JUN,STATE,9,7,TOTAL,"57,000,000"
2010,JUN,STATE,12,7,TOTAL,"198,000,000"
2010,JUN,STATE,13,7,TOTAL,"360,000,000"
2010,JUN,STATE,15,7,TOTAL,"6,000,000"
2010,JUN,STATE,17,7,TOTAL,"99,000,000"
2010,JUN,STATE,18,7,TOTAL,"542,000,000"
2010,JUN,STATE,19,7,TOTAL,"1,242,000,000"
2010,JUN,STATE,23,7,TOTAL,"85,000,000"
2010,JUN,STATE,24,7,TOTAL,"54,000,000"
2010,JUN,STATE,26,7,TOTAL,"235,000,000"
2010,JUN,STATE,27,7,TOTAL,"236,000,000"
2010,JUN,STATE,28,7,TOTAL,"125,000,000"
2010,JUN,STATE,29,7,TOTAL,"168,000,000"
2010,JUN,STATE,31,7,TOTAL,"229,000,000"
2010,JUN,STATE,36,7,TOTAL,"97,000,000"
2010,JUN,STATE,37,7,TOTAL,"267,000,000"
2010,JUN,STATE,39,7,TOTAL,"606,000,000"
2010,JUN,STATE,41,7,TOTAL,"59,000,000"
2010,JUN,STATE,,7,TOTAL,"426,000,000"
2010,JUN,STATE,42,7,TOTAL,"582,000,000"
2010,JUN,STATE,45,7,TOTAL,"85,000,000"
2010,JUN,STATE,46,7,TOTAL,"55,000,000"
2010,JUN,STATE,48,7,TOTAL,"384,000,000"
2010,JUN,STATE,49,7,TOTAL,"80,000,000"
2010,JUN,STATE,51,7,TOTAL,"61,000,000"
2010,JUN,STATE,53,7,TOTAL,"144,000,000"
2010,JUN,STATE,55,7,TOTAL,"106,000,000"
2010,MAR,STATE,1,7,TOTAL,"181,000,000"
2010,MAR,STATE,5,7,TOTAL,"255,000,000"
2010,MAR,STATE,6,7,TOTAL,"455,000,000"
2010,MAR,STATE,8,7,TOTAL,"92,000,000"
2010,MAR,STATE,9,7,TOTAL,"60,000,000"
2010,MAR,STATE,12,7,TOTAL,"228,000,000"
2010,MAR,STATE,13,7,TOTAL,"396,000,000"
2010,MAR,STATE,15,7,TOTAL,"6,000,000"
2010,MAR,STATE,17,7,TOTAL,"108,000,000"
2010,MAR,STATE,18,7,TOTAL,"562,000,000"
2010,MAR,STATE,19,7,TOTAL,"1,271,000,000"
2010,MAR,STATE,23,7,TOTAL,"89,000,000"
2010,MAR,STATE,24,7,TOTAL,"55,000,000"
2010,MAR,STATE,26,7,TOTAL,"264,000,000"
2010,MAR,STATE,27,7,TOTAL,"243,000,000"
2010,MAR,STATE,28,7,TOTAL,"126,000,000"
2010,MAR,STATE,29,7,TOTAL,"169,000,000"
2010,MAR,STATE,31,7,TOTAL,"230,000,000"
2010,MAR,STATE,36,7,TOTAL,"98,000,000"
2010,MAR,STATE,37,7,TOTAL,"279,000,000"
2010,MAR,STATE,39,7,TOTAL,"639,000,000"
2010,MAR,STATE,41,7,TOTAL,"63,000,000"
2010,MAR,STATE,,7,TOTAL,"444,000,000"
2010,MAR,STATE,42,7,TOTAL,"591,000,000"
2010,MAR,STATE,45,7,TOTAL,"97,000,000"
2010,MAR,STATE,46,7,TOTAL,"58,000,000"
2010,MAR,STATE,48,7,TOTAL,"413,000,000"
2010,MAR,STATE,49,7,TOTAL,"77,000,000"
2010,MAR,STATE,51,7,TOTAL,"63,000,000"
2010,MAR,STATE,53,7,TOTAL,"154,000,000"
2010,MAR,STATE,55,7,TOTAL,"111,000,000"
2010,MARKETING YEAR,STATE,1,7,TOTAL,"2,182,000,000"
2010,MARKETING YEAR,STATE,5,7,TOTAL,"2,960,000,000"
2010,MARKETING YEAR,STATE,6,7,TOTAL,"5,283,000,000"
2010,MARKETING YEAR,STATE,8,7,TOTAL,"1,066,000,000"
2010,MARKETING YEAR,STATE,9,7,TOTAL,"695,000,000"
2010,MARKETING YEAR,STATE,12,7,TOTAL,"2,592,000,000"
2010,MARKETING YEAR,STATE,13,7,TOTAL,"4,485,000,000"
2010,MARKETING YEAR,STATE,15,7,TOTAL,"69,500,000"
2010,MARKETING YEAR,STATE,17,7,TOTAL,"1,272,000,000"
2010,MARKETING YEAR,STATE,18,7,TOTAL,"6,493,000,000"
2010,MARKETING YEAR,STATE,19,7,TOTAL,"14,773,000,000"
2010,MARKETING YEAR,STATE,21,7,TOTAL,"1,119,000,000"
2010,MARKETING YEAR,STATE,22,7,TOTAL,"462,000,000"
2010,MARKETING YEAR,STATE,23,7,TOTAL,"1,034,000,000"
2010,MARKETING YEAR,STATE,24,7,TOTAL,"616,000,000"
2010,MARKETING YEAR,STATE,25,7,TOTAL,"36,000,000"
2010,MARKETING YEAR,STATE,26,7,TOTAL,"3,055,000,000"
2010,MARKETING YEAR,STATE,27,7,TOTAL,"2,869,000,000"
2010,MARKETING YEAR,STATE,28,7,TOTAL,"1,467,000,000"
2010,MARKETING YEAR,STATE,29,7,TOTAL,"2,017,000,000"
2010,MARKETING YEAR,STATE,30,7,TOTAL,"119,000,000"
2010,MARKETING YEAR,STATE,31,7,TOTAL,"2,751,000,000"
2010,MARKETING YEAR,STATE,36,7,TOTAL,"1,161,000,000"
2010,MARKETING YEAR,STATE,37,7,TOTAL,"3,251,000,000"
2010,MARKETING YEAR,STATE,39,7,TOTAL,"7,540,000,000"
2010,MARKETING YEAR,STATE,40,7,TOTAL,"769,000,000"
2010,MARKETING YEAR,STATE,41,7,TOTAL,"715,000,000"
2010,MARKETING YEAR,STATE,,7,TOTAL,"2,049,000,000"
2010,MARKETING YEAR,STATE,42,7,TOTAL,"6,976,000,000"
2010,MARKETING YEAR,STATE,45,7,TOTAL,"1,102,000,000"
2010,MARKETING YEAR,STATE,46,7,TOTAL,"672,000,000"
2010,MARKETING YEAR,STATE,47,7,TOTAL,"308,000,000"
2010,MARKETING YEAR,STATE,48,7,TOTAL,"4,811,000,000"
2010,MARKETING YEAR,STATE,49,7,TOTAL,"929,000,000"
2010,MARKETING YEAR,STATE,50,7,TOTAL,"59,000,000"
2010,MARKETING YEAR,STATE,51,7,TOTAL,"735,000,000"
2010,MARKETING YEAR,STATE,53,7,TOTAL,"1,739,000,000"
2010,MARKETING YEAR,STATE,54,7,TOTAL,"267,000,000"
2010,MARKETING YEAR,STATE,55,7,TOTAL,"1,312,000,000"
2010,MARKETING YEAR,STATE,56,7,TOTAL,"2,400,000"
2010,MAY,STATE,1,7,TOTAL,"189,000,000"
2010,MAY,STATE,5,7,TOTAL,"249,000,000"
2010,MAY,STATE,6,7,TOTAL,"440,000,000"
2010,MAY,STATE,8,7,TOTAL,"89,000,000"
2010,MAY,STATE,9,7,TOTAL,"61,000,000"
2010,MAY,STATE,12,7,TOTAL,"202,000,000"
2010,MAY,STATE,13,7,TOTAL,"372,000,000"
2010,MAY,STATE,15,7,TOTAL,"6,000,000"
2010,MAY,STATE,17,7,TOTAL,"105,000,000"
2010,MAY,STATE,18,7,TOTAL,"555,000,000"
2010,MAY,STATE,19,7,TOTAL,"1,291,000,000"
2010,MAY,STATE,23,7,TOTAL,"89,000,000"
2010,MAY,STATE,24,7,TOTAL,"52,000,000"
2010,MAY,STATE,26,7,TOTAL,"255,000,000"
2010,MAY,STATE,27,7,TOTAL,"239,000,000"
2010,MAY,STATE,28,7,TOTAL,"126,000,000"
2010,MAY,STATE,29,7,TOTAL,"175,000,000"
2010,MAY,STATE,31,7,TOTAL,"234,000,000"
2010,MAY,STATE,36,7,TOTAL,"96,000,000"
2010,MAY,STATE,37,7,TOTAL,"274,000,000"
2010,MAY,STATE,39,7,TOTAL,"628,000,000"
2010,MAY,STATE,41,7,TOTAL,"62,000,000"
2010,MAY,STATE,,7,TOTAL,"440,000,000"
2010,MAY,STATE,42,7,TOTAL,"590,000,000"
2010,MAY,STATE,45,7,TOTAL,"89,000,000"
2010,MAY,STATE,46,7,TOTAL,"54,000,000"
2010,MAY,STATE,48,7,TOTAL,"403,000,000"
2010,MAY,STATE,49,7,TOTAL,"78,000,000"
2010,MAY,STATE,51,7,TOTAL,"62,000,000"
2010,MAY,STATE,53,7,TOTAL,"145,000,000"
2010,MAY,STATE,55,7,TOTAL,"113,000,000"
2010,NOV,STATE,1,7,TOTAL,"180,000,000"
2010,NOV,STATE,5,7,TOTAL,"246,000,000"
2010,NOV,STATE,6,7,TOTAL,"437,000,000"
2010,NOV,STATE,8,7,TOTAL,"86,000,000"
2010,NOV,STATE,9,7,TOTAL,"53,000,000"
2010,NOV,STATE,12,7,TOTAL,"222,000,000"
2010,NOV,STATE,13,7,TOTAL,"379,000,000"
2010,NOV,STATE,15,7,TOTAL,"6,000,000"
2010,NOV,STATE,17,7,TOTAL,"103,000,000"
2010,NOV,STATE,18,7,TOTAL,"526,000,000"
2010,NOV,STATE,19,7,TOTAL,"1,171,000,000"
2010,NOV,STATE,23,7,TOTAL,"84,000,000"
2010,NOV,STATE,24,7,TOTAL,"48,000,000"
2010,NOV,STATE,26,7,TOTAL,"258,000,000"
2010,NOV,STATE,27,7,TOTAL,"244,000,000"
2010,NOV,STATE,28,7,TOTAL,"119,000,000"
2010,NOV,STATE,29,7,TOTAL,"168,000,000"
2010,NOV,STATE,31,7,TOTAL,"228,000,000"
2010,NOV,STATE,36,7,TOTAL,"103,000,000"
2010,NOV,STATE,37,7,TOTAL,"268,000,000"
2010,NOV,STATE,39,7,TOTAL,"643,000,000"
2010,NOV,STATE,41,7,TOTAL,"57,000,000"
2010,NOV,STATE,,7,TOTAL,"422,000,000"
2010,NOV,STATE,42,7,TOTAL,"594,000,000"
2010,NOV,STATE,45,7,TOTAL,"95,000,000"
2010,NOV,STATE,46,7,TOTAL,"56,000,000"
2010,NOV,STATE,48,7,TOTAL,"418,000,000"
2010,NOV,STATE,49,7,TOTAL,"80,000,000"
2010,NOV,STATE,51,7,TOTAL,"61,000,000"
2010,NOV,STATE,53,7,TOTAL,"137,000,000"
2010,NOV,STATE,55,7,TOTAL,"109,000,000"
2010,OCT,STATE,1,7,TOTAL,"185,000,000"
2010,OCT,STATE,5,7,TOTAL,"250,000,000"
2010,OCT,STATE,6,7,TOTAL,"453,000,000"
2010,OCT,STATE,8,7,TOTAL,"91,000,000"
2010,OCT,STATE,9,7,TOTAL,"55,000,000"
2010,OCT,STATE,12,7,TOTAL,"217,000,000"
2010,OCT,STATE,13,7,TOTAL,"382,000,000"
2010,OCT,STATE,15,7,TOTAL,"6,000,000"
2010,OCT,STATE,17,7,TOTAL,"107,000,000"
2010,OCT,STATE,18,7,TOTAL,"534,000,000"
2010,OCT,STATE,19,7,TOTAL,"1,212,000,000"
2010,OCT,STATE,23,7,TOTAL,"87,000,000"
2010,OCT,STATE,24,7,TOTAL,"46,000,000"
2010,OCT,STATE,26,7,TOTAL,"263,000,000"
2010,OCT,STATE,27,7,TOTAL,"251,000,000"
2010,OCT,STATE,28,7,TOTAL,"121,000,000"
2010,OCT,STATE,29,7,TOTAL,"170,000,000"
2010,OCT,STATE,31,7,TOTAL,"238,000,000"
2010,OCT,STATE,36,7,TOTAL,"100,000,000"
2010,OCT,STATE,37,7,TOTAL,"269,000,000"
2010,OCT,STATE,39,7,TOTAL,"650,000,000"
2010,OCT,STATE,41,7,TOTAL,"58,000,000"
2010,OCT,STATE,,7,TOTAL,"434,000,000"
2010,OCT,STATE,42,7,TOTAL,"588,000,000"
2010,OCT,STATE,45,7,TOTAL,"97,000,000"
2010,OCT,STATE,46,7,TOTAL,"55,000,000"
2010,OCT,STATE,48,7,TOTAL,"417,000,000"
2010,OCT,STATE,49,7,TOTAL,"80,000,000"
2010,OCT,STATE,51,7,TOTAL,"64,000,000"
2010,OCT,STATE,53,7,TOTAL,"139,000,000"
2010,OCT,STATE,55,7,TOTAL,"108,000,000"
2010,SEP,STATE,1,7,TOTAL,"182,000,000"
2010,SEP,STATE,5,7,TOTAL,"241,000,000"
2010,SEP,STATE,6,7,TOTAL,"442,000,000"
2010,SEP,STATE,8,7,TOTAL,"90,000,000"
2010,SEP,STATE,9,7,TOTAL,"57,000,000"
2010,SEP,STATE,12,7,TOTAL,"214,000,000"
2010,SEP,STATE,13,7,TOTAL,"362,000,000"
2010,SEP,STATE,15,7,TOTAL,"6,000,000"
2010,SEP,STATE,17,7,TOTAL,"107,000,000"
2010,SEP,STATE,18,7,TOTAL,"529,000,000"
2010,SEP,STATE,19,7,TOTAL,"1,215,000,000"
2010,SEP,STATE,23,7,TOTAL,"86,000,000"
2010,SEP,STATE,24,7,TOTAL,"50,000,000"
2010,SEP,STATE,26,7,TOTAL,"255,000,000"
2010,SEP,STATE,27,7,TOTAL,"237,000,000"
2010,SEP,STATE,28,7,TOTAL,"119,000,000"
2010,SEP,STATE,29,7,TOTAL,"165,000,000"
2010,SEP,STATE,31,7,TOTAL,"230,000,000"
2010,SEP,STATE,36,7,TOTAL,"94,000,000"
2010,SEP,STATE,37,7,TOTAL,"259,000,000"
2010,SEP,STATE,39,7,TOTAL,"626,000,000"
2010,SEP,STATE,41,7,TOTAL,"58,000,000"
2010,SEP,STATE,,7,TOTAL,"422,000,000"
2010,SEP,STATE,42,7,TOTAL,"564,000,000"
2010,SEP,STATE,45,7,TOTAL,"93,000,000"
2010,SEP,STATE,46,7,TOTAL,"54,000,000"
2010,SEP,STATE,48,7,TOTAL,"392,000,000"
2010,SEP,STATE,49,7,TOTAL,"79,000,000"
2010,SEP,STATE,51,7,TOTAL,"64,000,000"
2010,SEP,STATE,53,7,TOTAL,"143,000,000"
2010,SEP,STATE,55,7,TOTAL,"106,000,000"
2009,APR,STATE,1,7,TOTAL,"179,000,000"
2009,APR,STATE,5,7,TOTAL,"250,000,000"
2009,APR,STATE,6,7,TOTAL,"433,000,000"
2009,APR,STATE,8,7,TOTAL,"93,000,000"
2009,APR,STATE,9,7,TOTAL,"67,000,000"
2009,APR,STATE,12,7,TOTAL,"222,000,000"
2009,APR,STATE,13,7,TOTAL,"370,000,000"
2009,APR,STATE,15,7,TOTAL,"6,000,000"
2009,APR,STATE,17,7,TOTAL,"107,000,000"
2009,APR,STATE,18,7,TOTAL,"545,000,000"
2009,APR,STATE,19,7,TOTAL,"1,186,000,000"
2009,APR,STATE,23,7,TOTAL,"73,000,000"
2009,APR,STATE,24,7,TOTAL,"45,000,000"
2009,APR,STATE,26,7,TOTAL,"232,000,000"
2009,APR,STATE,27,7,TOTAL,"230,000,000"
2009,APR,STATE,28,7,TOTAL,"120,000,000"
2009,APR,STATE,29,7,TOTAL,"170,000,000"
2009,APR,STATE,31,7,TOTAL,"227,000,000"
2009,APR,STATE,36,7,TOTAL,"100,000,000"
2009,APR,STATE,37,7,TOTAL,"261,000,000"
2009,APR,STATE,39,7,TOTAL,"608,000,000"
2009,APR,STATE,41,7,TOTAL,"62,000,000"
2009,APR,STATE,,7,TOTAL,"493,000,000"
2009,APR,STATE,42,7,TOTAL,"545,000,000"
2009,APR,STATE,45,7,TOTAL,"89,000,000"
2009,APR,STATE,46,7,TOTAL,"54,000,000"
2009,APR,STATE,48,7,TOTAL,"420,000,000"
2009,APR,STATE,51,7,TOTAL,"58,000,000"
2009,APR,STATE,53,7,TOTAL,"141,000,000"
2009,APR,STATE,55,7,TOTAL,"115,000,000"
2009,AUG,STATE,1,7,TOTAL,"180,000,000"
2009,AUG,STATE,5,7,TOTAL,"253,000,000"
2009,AUG,STATE,6,7,TOTAL,"456,000,000"
2009,AUG,STATE,8,7,TOTAL,"92,000,000"
2009,AUG,STATE,9,7,TOTAL,"66,000,000"
2009,AUG,STATE,12,7,TOTAL,"220,000,000"
2009,AUG,STATE,13,7,TOTAL,"371,000,000"
2009,AUG,STATE,15,7,TOTAL,"6,000,000"
2009,AUG,STATE,17,7,TOTAL,"100,000,000"
2009,AUG,STATE,18,7,TOTAL,"527,000,000"
2009,AUG,STATE,19,7,TOTAL,"1,230,000,000"
2009,AUG,STATE,23,7,TOTAL,"77,000,000"
2009,AUG,STATE,24,7,TOTAL,"47,000,000"
2009,AUG,STATE,26,7,TOTAL,"256,000,000"
2009,AUG,STATE,27,7,TOTAL,"234,000,000"
2009,AUG,STATE,28,7,TOTAL,"116,000,000"
2009,AUG,STATE,29,7,TOTAL,"174,000,000"
2009,AUG,STATE,31,7,TOTAL,"236,000,000"
2009,AUG,STATE,36,7,TOTAL,"100,000,000"
2009,AUG,STATE,37,7,TOTAL,"263,000,000"
2009,AUG,STATE,39,7,TOTAL,"613,000,000"
2009,AUG,STATE,41,7,TOTAL,"62,000,000"
2009,AUG,STATE,,7,TOTAL,"512,000,000"
2009,AUG,STATE,42,7,TOTAL,"555,000,000"
2009,AUG,STATE,45,7,TOTAL,"96,000,000"
2009,AUG,STATE,46,7,TOTAL,"62,000,000"
2009,AUG,STATE,48,7,TOTAL,"412,000,000"
2009,AUG,STATE,51,7,TOTAL,"61,000,000"
2009,AUG,STATE,53,7,TOTAL,"141,000,000"
2009,AUG,STATE,55,7,TOTAL,"112,000,000"
2009,DEC,STATE,1,7,TOTAL,"183,000,000"
2009,DEC,STATE,5,7,TOTAL,"254,000,000"
2009,DEC,STATE,6,7,TOTAL,"454,000,000"
2009,DEC,STATE,8,7,TOTAL,"93,000,000"
2009,DEC,STATE,9,7,TOTAL,"61,000,000"
2009,DEC,STATE,12,7,TOTAL,"243,000,000"
2009,DEC,STATE,13,7,TOTAL,"393,000,000"
2009,DEC,STATE,15,7,TOTAL,"5,000,000"
2009,DEC,STATE,17,7,TOTAL,"113,000,000"
2009,DEC,STATE,18,7,TOTAL,"556,000,000"
2009,DEC,STATE,19,7,TOTAL,"1,256,000,000"
2009,DEC,STATE,23,7,TOTAL,"86,000,000"
2009,DEC,STATE,24,7,TOTAL,"52,000,000"
2009,DEC,STATE,26,7,TOTAL,"258,000,000"
2009,DEC,STATE,27,7,TOTAL,"244,000,000"
2009,DEC,STATE,28,7,TOTAL,"124,000,000"
2009,DEC,STATE,29,7,TOTAL,"170,000,000"
2009,DEC,STATE,31,7,TOTAL,"232,000,000"
2009,DEC,STATE,36,7,TOTAL,"98,000,000"
2009,DEC,STATE,37,7,TOTAL,"282,000,000"
2009,DEC,STATE,39,7,TOTAL,"650,000,000"
2009,DEC,STATE,41,7,TOTAL,"60,000,000"
2009,DEC,STATE,,7,TOTAL,"447,000,000"
2009,DEC,STATE,42,7,TOTAL,"587,000,000"
2009,DEC,STATE,45,7,TOTAL,"97,000,000"
2009,DEC,STATE,46,7,TOTAL,"61,000,000"
2009,DEC,STATE,48,7,TOTAL,"419,000,000"
2009,DEC,STATE,49,7,TOTAL,"79,000,000"
2009,DEC,STATE,51,7,TOTAL,"62,000,000"
2009,DEC,STATE,53,7,TOTAL,"149,000,000"
2009,DEC,STATE,55,7,TOTAL,"120,000,000"
2009,FEB,STATE,1,7,TOTAL,"163,000,000"
2009,FEB,STATE,5,7,TOTAL,"232,000,000"
2009,FEB,STATE,6,7,TOTAL,"400,000,000"
2009,FEB,STATE,8,7,TOTAL,"89,000,000"
2009,FEB,STATE,9,7,TOTAL,"57,000,000"
2009,FEB,STATE,12,7,TOTAL,"195,000,000"
2009,FEB,STATE,13,7,TOTAL,"347,000,000"
2009,FEB,STATE,15,7,TOTAL,"5,000,000"
2009,FEB,STATE,17,7,TOTAL,"94,000,000"
2009,FEB,STATE,18,7,TOTAL,"495,000,000"
2009,FEB,STATE,19,7,TOTAL,"1,103,000,000"
2009,FEB,STATE,23,7,TOTAL,"70,000,000"
2009,FEB,STATE,24,7,TOTAL,"42,000,000"
2009,FEB,STATE,26,7,TOTAL,"223,000,000"
2009,FEB,STATE,27,7,TOTAL,"215,000,000"
2009,FEB,STATE,28,7,TOTAL,"112,000,000"
2009,FEB,STATE,29,7,TOTAL,"157,000,000"
2009,FEB,STATE,31,7,TOTAL,"209,000,000"
2009,FEB,STATE,36,7,TOTAL,"91,000,000"
2009,FEB,STATE,37,7,TOTAL,"243,000,000"
2009,FEB,STATE,39,7,TOTAL,"551,000,000"
2009,FEB,STATE,41,7,TOTAL,"58,000,000"
2009,FEB,STATE,,7,TOTAL,"462,000,000"
2009,FEB,STATE,42,7,TOTAL,"498,000,000"
2009,FEB,STATE,45,7,TOTAL,"87,000,000"
2009,FEB,STATE,46,7,TOTAL,"55,000,000"
2009,FEB,STATE,48,7,TOTAL,"393,000,000"
2009,FEB,STATE,51,7,TOTAL,"53,000,000"
2009,FEB,STATE,53,7,TOTAL,"129,000,000"
2009,FEB,STATE,55,7,TOTAL,"100,000,000"
2009,JAN,STATE,1,7,TOTAL,"181,000,000"
2009,JAN,STATE,5,7,TOTAL,"263,000,000"
2009,JAN,STATE,6,7,TOTAL,"447,000,000"
2009,JAN,STATE,8,7,TOTAL,"99,000,000"
2009,JAN,STATE,9,7,TOTAL,"64,000,000"
2009,JAN,STATE,12,7,TOTAL,"230,000,000"
2009,JAN,STATE,13,7,TOTAL,"384,000,000"
2009,JAN,STATE,15,7,TOTAL,"6,000,000"
2009,JAN,STATE,17,7,TOTAL,"106,000,000"
2009,JAN,STATE,18,7,TOTAL,"552,000,000"
2009,JAN,STATE,19,7,TOTAL,"1,223,000,000"
2009,JAN,STATE,23,7,TOTAL,"77,000,000"
2009,JAN,STATE,24,7,TOTAL,"46,000,000"
2009,JAN,STATE,26,7,TOTAL,"246,000,000"
2009,JAN,STATE,27,7,TOTAL,"234,000,000"
2009,JAN,STATE,28,7,TOTAL,"121,000,000"
2009,JAN,STATE,29,7,TOTAL,"173,000,000"
2009,JAN,STATE,31,7,TOTAL,"233,000,000"
2009,JAN,STATE,36,7,TOTAL,"100,000,000"
2009,JAN,STATE,37,7,TOTAL,"264,000,000"
2009,JAN,STATE,39,7,TOTAL,"633,000,000"
2009,JAN,STATE,41,7,TOTAL,"65,000,000"
2009,JAN,STATE,,7,TOTAL,"511,000,000"
2009,JAN,STATE,42,7,TOTAL,"543,000,000"
2009,JAN,STATE,45,7,TOTAL,"96,000,000"
2009,JAN,STATE,46,7,TOTAL,"59,000,000"
2009,JAN,STATE,48,7,TOTAL,"432,000,000"
2009,JAN,STATE,51,7,TOTAL,"61,000,000"
2009,JAN,STATE,53,7,TOTAL,"145,000,000"
2009,JAN,STATE,55,7,TOTAL,"110,000,000"
2009,JUL,STATE,1,7,TOTAL,"177,000,000"
2009,JUL,STATE,5,7,TOTAL,"249,000,000"
2009,JUL,STATE,6,7,TOTAL,"450,000,000"
2009,JUL,STATE,8,7,TOTAL,"89,000,000"
2009,JUL,STATE,9,7,TOTAL,"67,000,000"
2009,JUL,STATE,12,7,TOTAL,"216,000,000"
2009,JUL,STATE,13,7,TOTAL,"369,000,000"
2009,JUL,STATE,15,7,TOTAL,"6,000,000"
